Campaign_ID,Channel,Start_Date,End_Date,Budget,Impressions,Clicks,Conversions
1800,Online,2023-07-28,2023-08-25,784,69060,3198,284
1801,Radio,2023-08-30,2023-09-26,2897,247570,510,65
1802,Social,2023-09-15,2023-10-03,445,55416,2100,325
1803,Instagram,2023-09-08,2023-10-05,1596,173501,7992,1281
1804,YouTube,2023-04-08,2023-05-14,2140,173151,3767,541
1805,Email,2023-10-25,2023-12-03,353,80982,5853,774
1806,Facebook,2023-09-13,2023-10-26,1271,165444,4099,479
1807,Online,2023-01-29,2023-02-23,868,104019,4145,575
1808,Social,2023-07-24,2023-08-10,1448,201194,6686,1632
1809,Online,2023-02-11,2023-02-19,1204,125801,5198,976
1810,Social,2023-07-27,2023-08-25,502,59002,1118,120
1811,Email,2023-01-09,2023-02-06,736,135676,4602,553
1812,YouTube,2023-03-03,2023-03-14,2279,200357,2818,451
1813,YouTube,2023-03-26,2023-04-19,1693,155637,3787,636
1814,Instagram,2023-08-24,2023-09-02,1336,157027,5050,752
1815,Radio,2023-04-13,2023-05-25,509,38514,162,19
1816,YouTube,2023-03-14,2023-04-17,1288,133095,3847,217
1817,YouTube,2023-01-13,2023-02-11,736,74122,2004,264
1818,Billboard,2023-08-18,2023-09-05,1265,42192,54,6
1819,Instagram,2023-05-05,2023-06-16,1221,149427,7937,687
1820,Instagram,2023-06-20,2023-07-11,1221,138025,7255,1481
1821,In-Store,2023-05-28,2023-07-10,849,31381,2058,145
1822,Email,2023-01-02,2023-02-05,296,60771,4341,676
1823,Instagram,2023-04-21,2023-04-30,1135,127809,6050,909
1824,Billboard,2023-09-22,2023-10-06,2734,80151,63,8
1825,Radio,2023-07-31,2023-08-09,2134,168999,526,124
1826,Facebook,2023-07-02,2023-08-06,748,106381,4000,461
1827,In-Store,2023-01-02,2023-01-29,1808,77211,6249,1437
1828,Social,2023-07-01,2023-07-08,801,78399,1819,391
1829,Instagram,2023-09-15,2023-10-27,432,38506,1602,182
1830,Radio,2023-09-28,2023-11-02,1119,79179,273,29
1831,Radio,2023-08-30,2023-09-15,690,55782,137,32
1832,Online,2023-05-27,2023-06-08,1057,87065,2960,710
1833,TV,2023-10-24,2023-11-15,2957,142294,146,26
1834,Billboard,2023-02-28,2023-03-12,2406,76083,109,26
1835,In-Store,2023-04-29,2023-05-24,534,23108,1867,337
1836,Online,2023-01-22,2023-01-31,1998,184766,6755,383
1837,Instagram,2023-10-28,2023-11-12,566,65402,1368,307
1838,Facebook,2023-01-20,2023-02-20,885,119973,2907,286
1839,Billboard,2023-06-28,2023-08-06,4872,119308,180,37
1840,Billboard,2023-04-19,2023-05-31,1891,54539,67,15
1841,TV,2023-07-05,2023-08-01,8317,417511,1038,152
1842,Instagram,2023-04-24,2023-05-16,1015,92205,4658,509
1843,Social,2023-05-14,2023-06-07,1454,183599,6013,783
1844,Email,2023-01-19,2023-01-28,135,24406,990,229
1845,Instagram,2023-01-10,2023-02-03,1736,227081,12736,2038
1846,Instagram,2023-08-02,2023-09-09,1594,151894,4958,546
1847,Facebook,2023-07-12,2023-07-26,1762,223336,7133,1072
1848,YouTube,2023-04-18,2023-04-29,2439,248014,7204,1082
1849,In-Store,2023-07-23,2023-08-25,1592,74149,4240,969
1850,Email,2023-10-07,2023-11-01,488,101610,6499,1039
1851,Radio,2023-01-28,2023-02-10,2060,148477,413,54
1852,Social,2023-07-09,2023-08-13,674,68317,2503,234
1853,In-Store,2023-03-07,2023-04-11,1324,54940,4486,378
1854,Social,2023-10-27,2023-11-25,1220,163486,5063,1206
1855,YouTube,2023-05-24,2023-06-23,552,50780,1148,206
1856,Facebook,2023-08-20,2023-09-03,1204,181797,6283,426
1857,Radio,2023-09-11,2023-09-24,2237,145803,413,52
1858,In-Store,2023-05-16,2023-06-08,1417,47329,3749,215
1859,TV,2023-05-15,2023-05-28,5030,219846,334,81
1860,Instagram,2023-03-15,2023-04-29,1921,204048,8946,1750
1861,Radio,2023-05-12,2023-05-24,2848,255013,597,56
1862,YouTube,2023-10-13,2023-10-22,1441,134614,2652,359
1863,Online,2023-04-07,2023-05-19,1954,171352,4694,602
1864,Radio,2023-03-26,2023-04-21,1211,109154,437,22
1865,YouTube,2023-05-25,2023-06-08,1673,146749,3947,902
1866,Online,2023-03-29,2023-05-02,1720,146129,4467,475
1867,Radio,2023-06-30,2023-07-28,2078,138731,359,76
1868,Billboard,2023-03-20,2023-04-01,1851,56271,107,23
1869,Radio,2023-06-26,2023-07-07,536,44177,134,31
1870,Radio,2023-03-14,2023-04-20,1889,121296,388,61
1871,Online,2023-09-19,2023-10-13,1625,186992,8915,1688
1872,YouTube,2023-03-22,2023-04-28,694,53748,739,82
1873,Social,2023-04-19,2023-05-27,1284,180969,6032,601
1874,Billboard,2023-08-29,2023-09-15,2848,76809,56,7
1875,YouTube,2023-08-17,2023-09-20,2198,181315,5011,587
1876,Instagram,2023-09-18,2023-10-02,1489,172605,5474,694
1877,YouTube,2023-08-23,2023-09-17,1018,109050,1721,295
1878,Email,2023-02-07,2023-02-26,527,104935,6491,967
1879,Billboard,2023-07-29,2023-09-06,2067,67201,94,21
1880,Radio,2023-04-28,2023-05-30,2231,206862,814,74
1881,Social,2023-01-17,2023-02-05,354,40726,1529,293
1882,Email,2023-02-24,2023-04-02,560,116339,5476,604
1883,Email,2023-10-11,2023-11-21,326,57099,2003,227
1884,In-Store,2023-09-20,2023-09-28,715,27433,1908,407
1885,Social,2023-05-08,2023-06-11,476,57982,2128,477
1886,Email,2023-09-14,2023-10-24,729,154224,7444,660
1887,In-Store,2023-07-01,2023-07-25,1868,86498,7736,1228
1888,In-Store,2023-07-04,2023-08-11,1003,36269,2033,230
1889,In-Store,2023-01-12,2023-02-12,1373,44206,3510,304
1890,Billboard,2023-06-30,2023-07-10,2186,62882,121,15
1891,Social,2023-03-15,2023-04-10,1212,148476,4473,353
1892,Radio,2023-02-23,2023-04-06,1099,100890,472,114
1893,In-Store,2023-05-06,2023-06-03,588,27805,1634,101
1894,TV,2023-01-17,2023-01-28,4646,266350,716,163
1895,YouTube,2023-01-10,2023-02-11,956,93236,2581,162
1896,Facebook,2023-09-02,2023-10-01,626,93335,2583,333
1897,Radio,2023-01-26,2023-03-08,1378,106657,243,31
1898,Social,2023-02-28,2023-03-25,285,33413,690,170
1899,Online,2023-09-27,2023-11-02,469,54845,2338,387
1900,Email,2023-01-06,2023-02-20,258,41820,1363,298
1901,Billboard,2023-04-01,2023-05-03,4260,104262,53,4
1902,TV,2023-09-10,2023-10-05,6207,350735,977,136
1903,Instagram,2023-10-01,2023-11-10,1561,149166,4361,620
1904,Instagram,2023-03-02,2023-03-30,656,62134,3192,291
1905,Social,2023-10-22,2023-11-27,557,79247,1838,105
1906,TV,2023-05-08,2023-06-19,7602,448628,1249,184
1907,Radio,2023-05-30,2023-06-21,849,68079,218,24
1908,Facebook,2023-05-18,2023-06-23,1368,145979,4272,751
1909,Facebook,2023-03-30,2023-04-23,1793,226423,6111,1511
1910,Instagram,2023-05-04,2023-06-10,1017,105581,4808,591
1911,Online,2023-05-24,2023-06-21,1414,126921,4414,254
1912,YouTube,2023-08-26,2023-09-04,622,61169,753,156
1913,In-Store,2023-02-09,2023-03-02,1242,59444,5912,298
1914,Email,2023-04-18,2023-05-10,212,47592,2319,311
1915,Billboard,2023-05-16,2023-05-24,1473,36213,35,1
1916,Facebook,2023-04-13,2023-05-03,919,104445,4227,578
1917,Social,2023-07-16,2023-07-26,1361,144183,5730,1138
1918,Social,2023-07-17,2023-08-18,664,71109,1740,188
1919,Instagram,2023-03-21,2023-04-09,515,45496,1774,333
1920,In-Store,2023-10-26,2023-11-20,1148,45279,4604,272
1921,In-Store,2023-10-21,2023-11-20,559,22843,2098,402
1922,Online,2023-06-20,2023-07-23,1879,183463,8119,1441
1923,Social,2023-08-02,2023-08-23,947,118099,2028,425
1924,Email,2023-07-05,2023-07-23,370,62439,3909,217
1925,Social,2023-09-27,2023-10-28,1180,169594,2774,368
1926,Billboard,2023-01-12,2023-01-29,2207,68358,133,16
1927,YouTube,2023-08-14,2023-09-18,1577,118151,1892,111
1928,YouTube,2023-02-13,2023-03-23,1780,140440,1765,263
1929,Facebook,2023-09-10,2023-10-09,584,72693,1356,210
1930,Instagram,2023-09-26,2023-11-10,1953,233236,8406,1645
1931,Email,2023-02-20,2023-03-29,208,38559,3002,206
1932,TV,2023-03-25,2023-04-17,2950,127275,305,45
1933,Radio,2023-06-06,2023-07-09,2300,163158,774,183
1934,YouTube,2023-02-08,2023-03-17,1480,111483,3102,155
1935,Billboard,2023-07-25,2023-09-08,2315,64179,122,22
1936,Instagram,2023-06-30,2023-08-06,1816,224881,6225,320
1937,In-Store,2023-02-16,2023-03-26,1325,61118,3438,191
1938,In-Store,2023-04-16,2023-04-25,732,24636,1448,134
1939,Email,2023-02-16,2023-03-28,746,168790,5805,478
1940,Email,2023-06-12,2023-07-19,701,133508,10380,1394
1941,Online,2023-01-16,2023-01-27,1466,121022,5232,941
1942,Radio,2023-05-29,2023-06-13,2133,185847,767,172
1943,Instagram,2023-03-18,2023-04-12,453,42315,2318,211
1944,Social,2023-06-05,2023-06-16,450,48675,1945,220
1945,TV,2023-07-22,2023-08-25,3183,144810,362,28
1946,Email,2023-02-01,2023-03-07,400,68041,2290,150
1947,Instagram,2023-05-14,2023-06-15,412,40322,2107,502
1948,Radio,2023-02-20,2023-03-20,1109,79424,377,50
1949,Radio,2023-03-17,2023-03-28,2528,184978,512,44
1950,Email,2023-02-20,2023-03-26,376,77621,3549,482
1951,Radio,2023-05-28,2023-06-10,893,76898,202,49
1952,In-Store,2023-04-25,2023-05-20,1812,70314,7870,774
1953,In-Store,2023-01-07,2023-02-14,1612,67023,6559,1166
1954,Instagram,2023-08-08,2023-09-20,1701,205776,7843,981
1955,In-Store,2023-10-13,2023-11-22,965,46071,3188,602
1956,Radio,2023-05-23,2023-06-17,2500,184515,644,62
1957,Email,2023-07-10,2023-08-24,580,104335,7089,1031
1958,In-Store,2023-08-07,2023-09-15,1237,42676,4975,1081
1959,In-Store,2023-09-05,2023-10-02,599,21603,1086,176
1960,YouTube,2023-01-10,2023-01-22,873,79146,1775,286
1961,YouTube,2023-05-18,2023-05-26,1868,145871,1520,296
1962,Radio,2023-01-17,2023-03-03,1934,153673,570,85
1963,Instagram,2023-05-17,2023-06-21,1794,169974,6106,365
1964,Email,2023-03-30,2023-04-24,178,34546,2133,145
1965,Radio,2023-05-18,2023-05-27,2061,143610,497,89
1966,Facebook,2023-01-14,2023-02-22,1341,208979,7806,474
1967,Instagram,2023-04-14,2023-04-26,1860,173724,10145,2174
1968,YouTube,2023-10-26,2023-11-23,971,100610,1304,280
1969,Social,2023-04-18,2023-05-10,366,38392,950,142
1970,Radio,2023-01-02,2023-01-22,2626,239601,1156,264
1971,In-Store,2023-08-06,2023-08-24,1911,75232,4373,1062
1972,In-Store,2023-04-08,2023-05-02,857,34236,3409,299
1973,Email,2023-06-11,2023-07-19,338,72995,5339,459
1974,In-Store,2023-06-08,2023-06-24,524,21875,1377,189
1975,Email,2023-09-04,2023-09-27,214,40567,2247,141
1976,Facebook,2023-05-28,2023-06-13,951,101397,4135,479
1977,Facebook,2023-03-11,2023-04-08,713,109460,4609,974
1978,Online,2023-10-22,2023-11-21,1035,111328,4695,748
1979,YouTube,2023-04-25,2023-05-27,1609,154738,2111,194
1980,Facebook,2023-06-28,2023-08-03,555,64142,2350,164
1981,In-Store,2023-03-07,2023-04-20,804,26822,1943,136
1982,In-Store,2023-05-03,2023-05-23,603,20327,1692,148
1983,Online,2023-04-02,2023-04-25,1129,134321,3810,590
1984,TV,2023-02-23,2023-03-12,3729,159558,392,33
1985,Social,2023-01-18,2023-03-01,1191,159233,4473,511
1986,YouTube,2023-01-31,2023-03-15,1646,130789,3481,247
1987,YouTube,2023-01-07,2023-02-16,1846,170250,3199,492
1988,YouTube,2023-03-28,2023-04-11,1322,140389,1717,365
1989,Instagram,2023-04-06,2023-04-21,1069,124621,5063,878
1990,Facebook,2023-04-18,2023-05-23,388,47865,1614,104
1991,YouTube,2023-10-06,2023-11-01,1505,147064,3072,636
1992,Email,2023-10-04,2023-10-11,302,59053,2593,466
1993,Email,2023-10-06,2023-10-20,198,35217,1424,88
1994,TV,2023-10-22,2023-11-15,5241,227359,610,68
1995,Online,2023-08-14,2023-09-21,331,26685,1265,295
1996,Radio,2023-09-17,2023-10-27,1033,94343,448,71
1997,In-Store,2023-03-05,2023-04-13,556,23732,2534,412
1998,Email,2023-09-22,2023-10-19,159,35691,1313,304
1999,TV,2023-09-09,2023-10-16,6846,407376,1029,249
2000,Instagram,2023-09-06,2023-10-05,748,81111,4841,654
2001,TV,2023-02-21,2023-03-20,9243,526820,1524,142
2002,Online,2023-08-17,2023-08-25,1080,104153,4211,626
2003,Billboard,2023-04-20,2023-05-11,1371,34547,58,3
2004,Billboard,2023-02-17,2023-03-02,4944,153676,154,14
2005,Facebook,2023-05-06,2023-06-13,670,94987,3821,386
2006,Online,2023-04-28,2023-06-05,1309,137328,6753,349
2007,Email,2023-09-06,2023-10-19,746,158279,4965,345
2008,Instagram,2023-10-25,2023-11-09,404,51482,1620,378
2009,Instagram,2023-03-08,2023-03-17,1276,120366,2871,248
2010,TV,2023-08-18,2023-09-13,3040,139752,295,69
2011,Email,2023-03-17,2023-04-16,428,70555,3614,418
2012,Social,2023-10-22,2023-12-06,249,27911,1040,131
2013,YouTube,2023-03-03,2023-03-18,499,50558,1503,347
2014,Online,2023-06-26,2023-08-02,1423,160099,7859,428
2015,Email,2023-06-10,2023-07-07,111,25933,1474,241
2016,Billboard,2023-10-04,2023-10-27,2137,59541,58,11
2017,Instagram,2023-02-10,2023-03-17,839,84700,2322,566
2018,TV,2023-01-29,2023-02-28,9407,392257,1093,135
2019,Radio,2023-08-03,2023-09-09,1649,106043,462,27
2020,Billboard,2023-09-13,2023-10-10,3463,113710,172,9
2021,Online,2023-02-06,2023-02-27,827,94744,2117,475
2022,Radio,2023-10-03,2023-10-13,2087,175647,361,23
2023,TV,2023-05-20,2023-06-23,4943,228300,345,84
2024,Online,2023-01-21,2023-02-15,376,30418,1259,127
2025,Radio,2023-05-09,2023-06-14,2077,168049,442,86
2026,Instagram,2023-08-14,2023-09-12,648,67324,1397,347
2027,Instagram,2023-10-25,2023-12-09,590,74237,2661,204
2028,YouTube,2023-08-05,2023-08-15,740,79019,1628,308
2029,Facebook,2023-06-19,2023-07-01,432,67116,1232,226
2030,In-Store,2023-07-16,2023-08-14,862,36979,2814,454
2031,In-Store,2023-07-08,2023-08-20,1175,48911,3501,251
2032,Online,2023-08-13,2023-08-24,1889,188692,4176,570
2033,TV,2023-09-04,2023-10-11,9018,498919,1219,155
2034,Email,2023-02-21,2023-03-02,334,74198,2805,279
2035,Facebook,2023-08-23,2023-09-24,1216,130125,3365,816
2036,In-Store,2023-07-31,2023-09-08,1020,47664,3310,558
2037,TV,2023-07-07,2023-08-15,6972,404733,550,102
2038,In-Store,2023-10-05,2023-10-26,879,35279,3672,820
2039,Email,2023-08-16,2023-08-31,378,88957,5705,603
2040,YouTube,2023-03-22,2023-05-05,2274,224975,3710,611
2041,TV,2023-06-03,2023-07-13,9450,552036,1647,88
2042,Online,2023-10-22,2023-11-17,1087,101732,4356,692
2043,Billboard,2023-05-01,2023-06-14,1633,51818,48,9
2044,Instagram,2023-09-11,2023-10-23,337,39205,1531,151
2045,Billboard,2023-09-02,2023-10-05,4288,116014,157,36
2046,YouTube,2023-09-29,2023-10-08,1717,138967,3770,452
2047,Facebook,2023-02-21,2023-04-03,1180,130243,2449,386
2048,YouTube,2023-06-06,2023-07-11,2182,220474,4111,776
2049,Billboard,2023-01-30,2023-02-11,3409,86745,68,8
2050,Billboard,2023-05-10,2023-05-25,2402,74275,109,10
2051,YouTube,2023-08-11,2023-09-24,2432,249125,6710,1048
2052,Radio,2023-08-04,2023-09-08,1804,148658,308,38
2053,Billboard,2023-04-19,2023-06-02,3671,117658,231,33
2054,TV,2023-05-23,2023-06-27,5911,350637,993,247
2055,TV,2023-01-18,2023-02-16,8594,421154,1134,270
2056,Online,2023-03-11,2023-04-10,1835,148141,3343,413
2057,TV,2023-05-12,2023-06-06,2293,121065,310,58
2058,Instagram,2023-06-14,2023-07-20,1963,200708,6986,1737
2059,Email,2023-09-09,2023-10-02,373,87544,5031,610
2060,Radio,2023-08-31,2023-10-01,2179,154135,691,129
2061,Social,2023-01-02,2023-01-30,254,36572,1370,329
2062,Online,2023-08-19,2023-09-05,1263,147949,5045,784
2063,Social,2023-09-01,2023-10-02,1371,153134,4239,683
2064,Online,2023-10-12,2023-11-25,858,97520,4476,882
2065,Billboard,2023-07-26,2023-08-03,1961,56706,64,11
2066,Online,2023-04-06,2023-05-12,1191,127739,3728,589
2067,Facebook,2023-05-27,2023-06-15,1667,204605,3416,500
2068,Billboard,2023-02-22,2023-03-28,2453,65463,81,16
2069,Instagram,2023-05-12,2023-05-27,869,95244,3505,377
2070,In-Store,2023-10-28,2023-11-11,1297,45510,4442,739
2071,Online,2023-08-30,2023-09-17,1002,104503,3169,221
2072,Facebook,2023-02-07,2023-03-08,1124,152727,4720,689
2073,Instagram,2023-03-14,2023-04-03,409,44598,974,150
2074,Email,2023-04-21,2023-05-17,693,111899,4523,923
2075,TV,2023-04-29,2023-05-17,8809,526289,1130,218
2076,TV,2023-05-25,2023-06-07,6523,261413,625,115
2077,Radio,2023-03-02,2023-03-16,1214,99931,289,66
2078,Online,2023-05-07,2023-05-18,519,52780,1931,480
2079,In-Store,2023-05-15,2023-06-18,1231,51015,2893,192
2080,Social,2023-01-15,2023-02-03,672,82668,3112,766
2081,Radio,2023-07-17,2023-08-20,2272,192396,531,49
2082,TV,2023-04-07,2023-05-19,7535,332716,653,147
2083,TV,2023-03-23,2023-05-02,6103,280726,416,80
2084,Email,2023-06-06,2023-07-18,745,165567,5411,534
2085,Social,2023-08-18,2023-09-24,479,61705,1047,147
2086,Email,2023-02-08,2023-03-12,262,49418,3826,443
2087,Email,2023-03-22,2023-04-25,554,116002,4325,961
2088,TV,2023-09-19,2023-10-11,7660,377768,675,109
2089,YouTube,2023-09-07,2023-10-21,1385,136307,3761,584
2090,TV,2023-02-10,2023-02-27,9004,454984,851,70
2091,YouTube,2023-09-03,2023-09-26,2439,244837,4326,749
2092,Online,2023-05-31,2023-06-08,1207,114877,5302,1096
2093,Facebook,2023-07-13,2023-08-13,892,101239,3794,265
2094,Radio,2023-09-06,2023-09-27,804,68583,147,7
2095,Online,2023-05-16,2023-05-27,1742,201780,6821,480
2096,In-Store,2023-03-10,2023-04-24,1073,38616,3791,535
2097,Social,2023-08-05,2023-09-04,1096,133051,2327,405
2098,Email,2023-07-03,2023-07-30,130,21621,875,80
2099,In-Store,2023-02-10,2023-02-18,733,31891,2735,338
2100,YouTube,2023-04-26,2023-05-08,1296,115573,2760,537
2101,In-Store,2023-08-25,2023-09-18,1661,58216,6599,925
2102,Billboard,2023-01-15,2023-02-22,1955,47079,90,17
2103,YouTube,2023-04-20,2023-05-26,1272,102393,2243,476
2104,Online,2023-02-12,2023-02-19,500,53210,2571,419
2105,Billboard,2023-03-22,2023-04-02,4387,147345,195,43
2106,Social,2023-05-14,2023-05-21,200,23192,468,59
2107,TV,2023-08-07,2023-09-08,2434,105687,243,53
2108,TV,2023-05-08,2023-06-05,6444,350794,936,201
2109,In-Store,2023-02-02,2023-03-16,1956,89300,10677,603
2110,TV,2023-06-23,2023-07-03,2679,155070,386,90
2111,In-Store,2023-10-20,2023-11-16,1751,83123,9359,2191
2112,Billboard,2023-01-30,2023-02-15,2973,85844,143,29
2113,TV,2023-09-11,2023-10-19,6972,339818,373,43
2114,Instagram,2023-06-20,2023-07-21,606,61775,2100,456
2115,Social,2023-04-02,2023-04-28,1020,140266,4758,605
2116,TV,2023-09-14,2023-10-17,8200,345979,850,126
2117,TV,2023-02-24,2023-04-05,3305,165160,329,68
2118,TV,2023-10-15,2023-11-26,8777,489534,864,106
2119,Instagram,2023-01-11,2023-01-22,1462,160769,8267,959
2120,YouTube,2023-01-22,2023-03-05,1097,94839,2348,296
2121,Radio,2023-01-24,2023-02-16,1609,140774,320,35
2122,TV,2023-03-12,2023-04-04,8273,354903,641,133
2123,Online,2023-09-29,2023-11-09,424,45791,2080,130
2124,In-Store,2023-04-27,2023-06-01,1870,75152,5941,1213
2125,Social,2023-07-30,2023-09-07,716,98903,3825,531
2126,TV,2023-03-15,2023-04-07,2514,121224,257,38
2127,TV,2023-03-18,2023-03-25,5647,336092,779,51
2128,Online,2023-01-23,2023-02-26,1395,115941,3239,437
2129,Facebook,2023-08-30,2023-09-15,1625,247744,8145,1467
2130,YouTube,2023-07-20,2023-08-22,829,80076,1301,96
2131,YouTube,2023-02-12,2023-03-11,554,40472,804,42
2132,YouTube,2023-06-28,2023-07-12,424,30611,580,83
2133,TV,2023-04-02,2023-05-11,4326,257303,443,60
2134,Instagram,2023-08-08,2023-09-14,1287,158510,5918,873
2135,In-Store,2023-03-23,2023-04-10,1633,72106,5116,1139
2136,TV,2023-04-16,2023-04-23,9787,515792,1336,96
2137,Social,2023-08-20,2023-09-07,944,118815,3370,300
2138,YouTube,2023-05-24,2023-06-03,818,63919,1624,193
2139,Facebook,2023-05-18,2023-06-12,1659,212678,8793,1127
2140,Instagram,2023-10-04,2023-10-12,485,46443,2367,280
2141,Billboard,2023-03-08,2023-03-18,3179,84542,54,2
2142,Instagram,2023-10-04,2023-10-13,604,62657,3317,191
2143,In-Store,2023-07-26,2023-08-12,1969,64497,6176,1196
2144,YouTube,2023-02-01,2023-02-22,1922,202530,4532,1028
2145,Facebook,2023-02-24,2023-03-23,502,62425,2619,525
2146,Billboard,2023-07-31,2023-08-16,3345,96571,164,19
2147,Billboard,2023-04-09,2023-05-10,4505,161470,112,13
2148,Billboard,2023-09-20,2023-10-28,1770,62150,106,18
2149,Social,2023-06-17,2023-07-11,936,91922,2641,631
2150,Online,2023-07-18,2023-08-11,337,35216,1295,305
2151,Email,2023-10-14,2023-11-21,199,44850,2547,229
2152,TV,2023-03-02,2023-03-12,2416,127551,239,27
2153,TV,2023-09-21,2023-10-16,9865,585519,867,166
2154,Facebook,2023-04-29,2023-05-07,1799,187640,5238,497
2155,Radio,2023-08-01,2023-08-08,2685,224184,1021,179
2156,Online,2023-07-16,2023-08-09,1457,166809,6755,973
2157,Facebook,2023-01-03,2023-01-28,828,106239,3539,213
2158,Radio,2023-10-11,2023-11-02,736,53293,108,15
2159,Instagram,2023-10-23,2023-10-31,627,78591,2909,359
2160,Email,2023-01-03,2023-01-13,428,100019,6976,1600
2161,In-Store,2023-10-07,2023-11-03,1505,56067,4695,1082
2162,Instagram,2023-01-01,2023-02-11,879,84311,2723,344
2163,Instagram,2023-03-26,2023-05-04,966,118333,4470,531
2164,Email,2023-04-05,2023-04-12,479,103213,8061,984
2165,Radio,2023-07-09,2023-07-19,979,68562,169,24
2166,In-Store,2023-08-13,2023-09-24,1544,61117,6310,1293
2167,Online,2023-07-05,2023-07-19,726,86637,3350,630
2168,Instagram,2023-05-17,2023-05-29,1350,120256,6006,1287
2169,In-Store,2023-03-07,2023-03-15,1960,92083,4625,470
2170,Online,2023-05-21,2023-06-20,438,40842,1528,355
2171,Email,2023-04-21,2023-05-07,584,112462,6888,1425
2172,Billboard,2023-10-15,2023-11-27,4658,163069,146,13
2173,YouTube,2023-04-14,2023-04-23,1017,97914,1328,120
2174,Online,2023-07-12,2023-07-22,1051,101433,3280,193
2175,In-Store,2023-03-18,2023-04-13,752,26513,1706,373
2176,Facebook,2023-02-14,2023-03-01,1571,188948,8437,539
2177,Email,2023-08-09,2023-09-09,692,126617,4999,547
2178,Billboard,2023-06-29,2023-07-18,1344,42864,79,19
2179,Facebook,2023-05-24,2023-06-23,1111,147429,2730,153
2180,Instagram,2023-10-26,2023-11-22,522,66978,2361,227
2181,In-Store,2023-10-01,2023-11-05,1764,71987,6012,794
2182,Email,2023-05-03,2023-05-12,231,40627,1790,379
2183,Email,2023-05-04,2023-05-25,630,127267,8647,611
2184,Facebook,2023-07-17,2023-07-24,547,66115,2202,424
2185,Social,2023-09-11,2023-09-19,729,70185,2418,239
2186,Instagram,2023-08-11,2023-09-11,1178,130362,5043,1070
2187,Social,2023-07-19,2023-07-28,528,62450,1680,254
2188,Billboard,2023-08-07,2023-08-26,2692,80871,83,20
2189,YouTube,2023-04-10,2023-05-20,637,65198,1662,407
2190,Social,2023-04-14,2023-05-03,288,35448,557,95
2191,Facebook,2023-10-05,2023-10-22,853,109299,1804,338
2192,Radio,2023-02-20,2023-04-01,2122,145220,291,44
2193,Billboard,2023-04-07,2023-05-09,2885,87498,173,14
2194,In-Store,2023-08-05,2023-09-15,1675,63977,3260,668
2195,Billboard,2023-09-16,2023-10-26,1259,43439,32,5
2196,TV,2023-03-25,2023-04-24,3407,173368,265,30
2197,Online,2023-08-05,2023-09-15,1889,156792,5250,403
2198,TV,2023-02-21,2023-03-29,6952,339656,487,28
2199,Online,2023-09-29,2023-10-19,841,86076,1732,275
2200,Radio,2023-05-13,2023-06-05,2673,255417,933,54
2201,TV,2023-10-01,2023-10-23,3576,161276,451,51
2202,Billboard,2023-08-23,2023-09-07,2584,63872,41,2
2203,Instagram,2023-01-16,2023-02-19,1740,185466,9103,997
2204,Radio,2023-10-23,2023-11-29,1743,123966,256,38
2205,Instagram,2023-01-05,2023-01-25,1211,134490,7651,1365
2206,Radio,2023-05-04,2023-06-08,937,63767,268,60
2207,Instagram,2023-09-12,2023-09-20,888,116940,2714,562
2208,Radio,2023-09-07,2023-10-18,903,64580,271,24
2209,In-Store,2023-05-26,2023-06-12,744,33816,3273,417
2210,Social,2023-05-19,2023-06-25,1416,176872,6922,695
2211,Email,2023-02-26,2023-04-05,657,113479,4686,990
2212,Radio,2023-09-02,2023-10-05,2280,155759,558,119
2213,YouTube,2023-09-24,2023-10-18,2042,165627,1701,124
2214,YouTube,2023-08-18,2023-09-12,2064,220721,2820,479
2215,YouTube,2023-09-19,2023-10-16,2150,181343,2267,522
2216,TV,2023-03-18,2023-04-10,4736,242693,447,62
2217,Facebook,2023-04-02,2023-05-15,1493,159528,4609,355
2218,Billboard,2023-08-30,2023-09-23,1178,34399,18,2
2219,TV,2023-02-23,2023-03-16,6233,269719,656,154
2220,Instagram,2023-07-28,2023-09-07,1376,134324,3957,304
2221,Email,2023-10-02,2023-11-16,637,121808,4599,824
2222,TV,2023-08-05,2023-09-13,8059,390259,829,189
2223,In-Store,2023-01-31,2023-02-21,1238,47567,4033,719
2224,Online,2023-10-14,2023-11-09,711,70833,3384,647
2225,Facebook,2023-03-24,2023-04-26,548,70699,2390,121
2226,Billboard,2023-01-17,2023-01-27,3989,99428,172,22
2227,TV,2023-07-19,2023-07-28,6796,380491,437,74
2228,Online,2023-10-18,2023-10-30,313,25627,594,76
2229,Facebook,2023-06-15,2023-07-11,945,144607,6227,620
2230,Online,2023-02-19,2023-03-28,1362,156318,7132,542
2231,YouTube,2023-06-02,2023-06-19,417,43704,712,152
2232,Social,2023-06-24,2023-08-05,1368,164583,6142,1150
2233,Email,2023-01-29,2023-03-08,303,52306,2645,342
2234,Billboard,2023-10-19,2023-11-01,1187,39163,23,3
2235,Billboard,2023-02-03,2023-02-17,4333,129713,106,24
2236,Online,2023-03-17,2023-04-15,368,43430,1399,119
2237,YouTube,2023-08-04,2023-08-27,1404,116762,2511,279
2238,Billboard,2023-06-23,2023-07-08,4758,138803,212,25
2239,Radio,2023-04-09,2023-05-04,2544,235168,944,96
2240,In-Store,2023-07-30,2023-08-06,821,32949,3264,735
2241,Email,2023-10-09,2023-11-19,610,114356,6858,1577
